n_sick,calls,n_duty,n_sby,sby_need,dafted,year,month,day_of_week,season_Autumn,season_Spring,season_Summer,season_Winter,adjusted_need,calls_per_duty,month_sin,month_cos,day_of_week_sin,day_of_week_cos,avg_calls_last_30_days,avg_sick_last_30_days,outlier,adjusted_need_cleaned
49,7650.0,1800,90,0.0,0.0,2017,11,5,True,False,False,False,90.0,4.25,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,7893.2,82.63333333333334,False,90.0
61,7086.0,1800,90,0.0,0.0,2017,11,6,True,False,False,False,90.0,3.9366666666666665,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,7855.0,81.7,False,90.0
64,7494.0,1800,90,0.0,0.0,2017,11,0,True,False,False,False,90.0,4.163333333333333,-0.5000000000000004,0.8660254037844384,0.0,1.0,7890.6,81.13333333333334,False,90.0
64,7638.0,1800,90,0.0,0.0,2017,11,1,True,False,False,False,90.0,4.243333333333333,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7911.4,80.23333333333333,False,90.0
58,7128.0,1800,90,0.0,0.0,2017,11,2,True,False,False,False,90.0,3.96,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7830.2,79.0,False,90.0
73,6360.0,1800,90,0.0,0.0,2017,11,3,True,False,False,False,90.0,3.533333333333333,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,7753.2,78.4,False,90.0
68,6930.0,1800,90,0.0,0.0,2017,11,4,True,False,False,False,90.0,3.85,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7722.4,77.73333333333333,False,90.0
64,7170.0,1800,90,0.0,0.0,2017,11,5,True,False,False,False,90.0,3.9833333333333334,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,7726.4,76.8,False,90.0
61,6360.0,1800,90,0.0,0.0,2017,11,6,True,False,False,False,90.0,3.533333333333333,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,7722.8,75.9,False,90.0
61,8610.0,1800,90,0.0,0.0,2017,11,0,True,False,False,False,90.0,4.783333333333333,-0.5000000000000004,0.8660254037844384,0.0,1.0,7777.4,75.43333333333334,False,90.0
63,8322.0,1800,90,0.0,0.0,2017,11,1,True,False,False,False,90.0,4.623333333333333,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7791.2,74.6,False,90.0
68,7206.0,1800,90,0.0,0.0,2017,11,2,True,False,False,False,90.0,4.003333333333333,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7729.6,73.66666666666667,False,90.0
65,7182.0,1800,90,0.0,0.0,2017,11,3,True,False,False,False,90.0,3.99,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,7711.4,72.7,False,90.0
73,6870.0,1800,90,0.0,0.0,2017,11,4,True,False,False,False,90.0,3.816666666666667,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7689.8,72.03333333333333,False,90.0
65,6294.0,1800,90,0.0,0.0,2017,11,5,True,False,False,False,90.0,3.4966666666666666,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,7617.2,71.1,False,90.0
67,5724.0,1800,90,0.0,0.0,2017,11,6,True,False,False,False,90.0,3.18,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,7560.2,70.1,False,90.0
70,6126.0,1800,90,0.0,0.0,2017,11,0,True,False,False,False,90.0,3.4033333333333333,-0.5000000000000004,0.8660254037844384,0.0,1.0,7532.2,69.23333333333333,False,90.0
70,7740.0,1800,90,0.0,0.0,2017,11,1,True,False,False,False,90.0,4.3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7554.8,68.4,False,90.0
62,7674.0,1800,90,0.0,0.0,2017,11,2,True,False,False,False,90.0,4.263333333333334,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7557.4,67.5,False,90.0
59,6048.0,1800,90,0.0,0.0,2017,11,3,True,False,False,False,90.0,3.36,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,7480.8,66.76666666666667,False,90.0
60,6402.0,1800,90,0.0,0.0,2017,11,4,True,False,False,False,90.0,3.5566666666666666,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7440.6,66.16666666666667,False,90.0
52,6444.0,1800,90,0.0,0.0,2017,11,5,True,False,False,False,90.0,3.58,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,7393.6,65.33333333333333,False,90.0
62,5532.0,1800,90,0.0,0.0,2017,11,6,True,False,False,False,90.0,3.0733333333333333,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,7294.6,64.96666666666667,False,90.0
72,6042.0,1800,90,0.0,0.0,2017,11,0,True,False,False,False,90.0,3.3566666666666665,-0.5000000000000004,0.8660254037844384,0.0,1.0,7280.6,65.23333333333333,False,90.0
70,7632.0,1800,90,0.0,0.0,2017,11,1,True,False,False,False,90.0,4.24,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7276.2,63.6,False,90.0
67,6150.0,1800,90,0.0,0.0,2017,11,2,True,False,False,False,90.0,3.4166666666666665,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7172.6,63.7,False,90.0
67,7620.0,1800,90,0.0,0.0,2017,11,3,True,False,False,False,90.0,4.233333333333333,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,7186.6,63.8,False,90.0
69,8082.0,1800,90,0.0,0.0,2017,12,4,False,False,False,True,90.0,4.49,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,7125.0,64.2,False,90.0
62,6030.0,1800,90,0.0,0.0,2017,12,5,False,False,False,True,90.0,3.35,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,7033.8,64.26666666666667,False,90.0
66,6312.0,1800,90,0.0,0.0,2017,12,6,False,False,False,True,90.0,3.506666666666667,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,6928.6,64.4,False,90.0
76,7158.0,1800,90,0.0,0.0,2017,12,0,False,False,False,True,90.0,3.9766666666666666,-2.4492935982947064e-16,1.0,0.0,1.0,6912.2,65.3,False,90.0
71,8406.0,1800,90,0.0,0.0,2017,12,1,False,False,False,True,90.0,4.67,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,6956.2,65.63333333333334,False,90.0
66,7644.0,1800,90,0.0,0.0,2017,12,2,False,False,False,True,90.0,4.246666666666667,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,6961.2,65.7,False,90.0
69,6954.0,1800,90,0.0,0.0,2017,12,3,False,False,False,True,90.0,3.8633333333333333,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,6938.4,65.86666666666666,False,90.0
59,6714.0,1800,90,0.0,0.0,2017,12,4,False,False,False,True,90.0,3.73,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,6924.6,65.9,False,90.0
57,7338.0,1800,90,0.0,0.0,2017,12,5,False,False,False,True,90.0,4.076666666666667,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,6957.2,65.36666666666666,False,90.0
66,6390.0,1800,90,0.0,0.0,2017,12,6,False,False,False,True,90.0,3.55,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,6939.2,65.3,False,90.0
68,6162.0,1800,90,0.0,0.0,2017,12,0,False,False,False,True,90.0,3.4233333333333333,-2.4492935982947064e-16,1.0,0.0,1.0,6905.6,65.43333333333334,False,90.0
67,7602.0,1800,90,0.0,0.0,2017,12,1,False,False,False,True,90.0,4.223333333333334,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,6947.0,65.63333333333334,False,90.0
69,6450.0,1800,90,0.0,0.0,2017,12,2,False,False,False,True,90.0,3.5833333333333335,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,6875.0,65.9,False,90.0
79,6480.0,1800,90,0.0,0.0,2017,12,3,False,False,False,True,90.0,3.6,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,6813.6,66.43333333333334,False,90.0
83,5556.0,1800,90,0.0,0.0,2017,12,4,False,False,False,True,90.0,3.0866666666666664,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,6758.6,66.93333333333334,False,90.0
74,7620.0,1800,90,0.0,0.0,2017,12,5,False,False,False,True,90.0,4.233333333333333,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,6773.2,67.23333333333333,False,90.0
75,5364.0,1800,90,0.0,0.0,2017,12,6,False,False,False,True,90.0,2.98,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,6723.0,67.3,False,90.0
83,6096.0,1800,90,0.0,0.0,2017,12,0,False,False,False,True,90.0,3.3866666666666667,-2.4492935982947064e-16,1.0,0.0,1.0,6716.4,67.9,False,90.0
82,5988.0,1800,90,0.0,0.0,2017,12,1,False,False,False,True,90.0,3.3266666666666667,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,6725.2,68.4,False,90.0
78,6714.0,1800,90,0.0,0.0,2017,12,2,False,False,False,True,90.0,3.73,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,6744.8,68.66666666666667,False,90.0
83,7800.0,1800,90,0.0,0.0,2017,12,3,False,False,False,True,90.0,4.333333333333333,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,6746.8,69.1,False,90.0
81,7062.0,1800,90,0.0,0.0,2017,12,4,False,False,False,True,90.0,3.9233333333333333,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,6726.4,69.73333333333333,False,90.0
65,7152.0,1800,90,0.0,0.0,2017,12,5,False,False,False,True,90.0,3.973333333333333,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,6763.2,69.93333333333334,False,90.0
57,4854.0,1800,90,0.0,0.0,2017,12,6,False,False,False,True,90.0,2.6966666666666668,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,6711.6,69.83333333333333,False,90.0
60,7692.0,1800,90,0.0,0.0,2017,12,0,False,False,False,True,90.0,4.273333333333333,-2.4492935982947064e-16,1.0,0.0,1.0,6753.2,70.1,False,90.0
62,5814.0,1800,90,0.0,0.0,2017,12,1,False,False,False,True,90.0,3.23,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,6762.6,70.1,False,90.0
76,6558.0,1800,90,0.0,0.0,2017,12,2,False,False,False,True,90.0,3.6433333333333335,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,6779.8,70.23333333333333,False,90.0
81,6978.0,1800,90,0.0,0.0,2017,12,3,False,False,False,True,90.0,3.8766666666666665,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,6758.0,70.6,False,90.0
75,7494.0,1800,90,0.0,0.0,2017,12,4,False,False,False,True,90.0,4.163333333333333,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,6802.8,70.86666666666666,False,90.0
71,6432.0,1800,90,0.0,0.0,2017,12,5,False,False,False,True,90.0,3.5733333333333333,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,6763.2,71.0,False,90.0
71,4908.0,1800,90,0.0,0.0,2017,12,6,False,False,False,True,90.0,2.7266666666666666,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,6657.4,71.06666666666666,False,90.0
64,9006.0,1900,90,0.0,0.0,2018,1,0,False,False,False,True,90.0,4.74,0.49999999999999994,0.8660254037844387,0.0,1.0,6756.6,71.13333333333334,False,90.0
75,7224.0,1900,90,0.0,0.0,2018,1,1,False,False,False,True,90.0,3.8021052631578947,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,6787.0,71.43333333333334,False,90.0
74,6480.0,1900,90,0.0,0.0,2018,1,2,False,False,False,True,90.0,3.4105263157894736,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6764.4,71.36666666666666,False,90.0
80,6756.0,1900,90,0.0,0.0,2018,1,3,False,False,False,True,90.0,3.5557894736842104,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,6709.4,71.66666666666667,False,90.0
80,8436.0,1900,90,0.0,0.0,2018,1,4,False,False,False,True,90.0,4.44,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,6735.8,72.13333333333334,False,90.0
76,7506.0,1900,90,0.0,0.0,2018,1,5,False,False,False,True,90.0,3.9505263157894737,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6754.2,72.36666666666666,False,90.0
81,7476.0,1900,90,0.0,0.0,2018,1,6,False,False,False,True,90.0,3.9347368421052633,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,6779.6,73.1,False,90.0
90,8412.0,1900,90,0.0,0.0,2018,1,0,False,False,False,True,90.0,4.427368421052631,0.49999999999999994,0.8660254037844387,0.0,1.0,6815.4,74.2,False,90.0
83,8202.0,1900,90,0.0,0.0,2018,1,1,False,False,False,True,90.0,4.316842105263158,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,6875.8,74.76666666666667,False,90.0
82,8460.0,1900,90,0.0,0.0,2018,1,2,False,False,False,True,90.0,4.4526315789473685,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6952.4,75.23333333333333,False,90.0
80,6834.0,1900,90,0.0,0.0,2018,1,3,False,False,False,True,90.0,3.596842105263158,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,6926.8,75.66666666666667,False,90.0
82,7374.0,1900,90,0.0,0.0,2018,1,4,False,False,False,True,90.0,3.8810526315789473,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,6957.6,76.1,False,90.0
73,6642.0,1900,90,0.0,0.0,2018,1,5,False,False,False,True,90.0,3.4957894736842103,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6963.0,75.9,False,90.0
84,6756.0,1900,90,0.0,0.0,2018,1,6,False,False,False,True,90.0,3.5557894736842104,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,7003.0,75.93333333333334,False,90.0
90,6804.0,1900,90,0.0,0.0,2018,1,0,False,False,False,True,90.0,3.5810526315789475,0.49999999999999994,0.8660254037844387,0.0,1.0,6975.8,76.46666666666667,False,90.0
90,8040.0,1900,90,0.0,0.0,2018,1,1,False,False,False,True,90.0,4.231578947368421,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,7065.0,76.96666666666667,False,90.0
83,5742.0,1900,90,0.0,0.0,2018,1,2,False,False,False,True,90.0,3.022105263157895,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,7053.2,76.96666666666667,False,90.0
86,8034.0,1900,90,0.0,0.0,2018,1,3,False,False,False,True,90.0,4.228421052631579,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7121.4,77.1,False,90.0
93,8088.0,1900,90,0.0,0.0,2018,1,4,False,False,False,True,90.0,4.256842105263158,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,7167.2,77.6,False,90.0
78,5808.0,1900,90,0.0,0.0,2018,1,5,False,False,False,True,90.0,3.056842105263158,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7100.8,77.43333333333334,False,90.0
85,6864.0,1900,90,0.0,0.0,2018,1,6,False,False,False,True,90.0,3.6126315789473686,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,7094.2,77.56666666666666,False,90.0
75,5514.0,1900,90,0.0,0.0,2018,1,0,False,False,False,True,90.0,2.9021052631578947,0.49999999999999994,0.8660254037844387,0.0,1.0,7039.6,77.9,False,90.0
66,5838.0,1900,90,0.0,0.0,2018,1,1,False,False,False,True,90.0,3.0726315789473686,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,7072.4,78.2,False,90.0
69,6486.0,1900,90,0.0,0.0,2018,1,2,False,False,False,True,90.0,3.413684210526316,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,7032.2,78.5,False,90.0
68,5334.0,1900,90,0.0,0.0,2018,1,3,False,False,False,True,90.0,2.8073684210526317,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7016.2,78.7,False,90.0
65,6618.0,1900,90,0.0,0.0,2018,1,4,False,False,False,True,90.0,3.4831578947368422,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,7018.2,78.33333333333333,False,90.0
65,6864.0,1900,90,0.0,0.0,2018,1,5,False,False,False,True,90.0,3.6126315789473686,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7014.4,77.8,False,90.0
73,6390.0,1900,90,0.0,0.0,2018,1,6,False,False,False,True,90.0,3.363157894736842,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,6977.6,77.73333333333333,False,90.0
80,7416.0,1900,90,0.0,0.0,2018,1,0,False,False,False,True,90.0,3.903157894736842,0.49999999999999994,0.8660254037844387,0.0,1.0,7010.4,78.03333333333333,False,90.0
81,5484.0,1900,90,0.0,0.0,2018,1,1,False,False,False,True,90.0,2.8863157894736844,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,7029.6,78.36666666666666,False,90.0
84,6438.0,1900,90,0.0,0.0,2018,1,2,False,False,False,True,90.0,3.388421052631579,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6944.0,79.03333333333333,False,90.0
70,8400.0,1900,90,0.0,0.0,2018,2,3,False,False,False,True,90.0,4.421052631578948,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,6983.2,78.86666666666666,False,90.0
77,7938.0,1900,90,0.0,0.0,2018,2,4,False,False,False,True,90.0,4.177894736842105,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7031.8,78.96666666666667,False,90.0
63,8616.0,1900,90,0.0,0.0,2018,2,5,False,False,False,True,90.0,4.534736842105263,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7093.8,78.4,False,90.0
71,7686.0,1900,90,0.0,0.0,2018,2,6,False,False,False,True,90.0,4.045263157894737,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7068.8,78.1,False,90.0
70,7548.0,1900,90,0.0,0.0,2018,2,0,False,False,False,True,90.0,3.9726315789473685,0.8660254037844386,0.5000000000000001,0.0,1.0,7070.2,77.9,False,90.0
69,7416.0,1900,90,0.0,0.0,2018,2,1,False,False,False,True,90.0,3.903157894736842,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7068.2,77.5,False,90.0
69,6960.0,1900,90,0.0,0.0,2018,2,2,False,False,False,True,90.0,3.663157894736842,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7019.8,76.8,False,90.0
73,7962.0,1900,90,0.0,0.0,2018,2,3,False,False,False,True,90.0,4.190526315789474,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,7011.8,76.46666666666667,False,90.0
66,8310.0,1900,90,0.0,0.0,2018,2,4,False,False,False,True,90.0,4.373684210526315,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7006.8,75.93333333333334,False,90.0
56,8010.0,1900,90,0.0,0.0,2018,2,5,False,False,False,True,90.0,4.21578947368421,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7046.0,75.13333333333334,False,90.0
66,6606.0,1900,90,0.0,0.0,2018,2,6,False,False,False,True,90.0,3.4768421052631577,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7020.4,74.6,False,90.0
75,6576.0,1900,90,0.0,0.0,2018,2,0,False,False,False,True,90.0,3.4610526315789474,0.8660254037844386,0.5000000000000001,0.0,1.0,7018.2,74.66666666666667,False,90.0
58,7410.0,1900,90,0.0,0.0,2018,2,1,False,False,False,True,90.0,3.9,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7040.0,73.8,False,90.0
64,7038.0,1900,90,0.0,0.0,2018,2,2,False,False,False,True,90.0,3.7042105263157894,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7047.8,72.93333333333334,False,90.0
60,7176.0,1900,90,0.0,0.0,2018,2,3,False,False,False,True,90.0,3.776842105263158,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,7019.0,71.93333333333334,False,90.0
75,5868.0,1900,90,0.0,0.0,2018,2,4,False,False,False,True,90.0,3.088421052631579,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7023.2,71.66666666666667,False,90.0
64,7788.0,1900,90,0.0,0.0,2018,2,5,False,False,False,True,90.0,4.098947368421053,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7015.0,70.93333333333334,False,90.0
65,7284.0,1900,90,0.0,0.0,2018,2,6,False,False,False,True,90.0,3.833684210526316,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,6988.2,70.0,False,90.0
67,8076.0,1900,90,0.0,0.0,2018,2,0,False,False,False,True,90.0,4.2505263157894735,0.8660254037844386,0.5000000000000001,0.0,1.0,7063.8,69.63333333333334,False,90.0
67,6678.0,1900,90,0.0,0.0,2018,2,1,False,False,False,True,90.0,3.514736842105263,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7057.6,69.03333333333333,False,90.0
75,8784.0,1900,90,0.0,0.0,2018,2,2,False,False,False,True,90.0,4.623157894736842,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7166.6,69.03333333333333,False,90.0
68,5958.0,1900,90,0.0,0.0,2018,2,3,False,False,False,True,90.0,3.1357894736842105,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,7170.6,69.1,False,90.0
71,8634.0,1900,90,0.0,0.0,2018,2,4,False,False,False,True,90.0,4.54421052631579,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7242.2,69.16666666666667,False,90.0
71,5868.0,1900,90,0.0,0.0,2018,2,5,False,False,False,True,90.0,3.088421052631579,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7260.0,69.26666666666667,False,90.0
79,5634.0,1900,90,0.0,0.0,2018,2,6,False,False,False,True,90.0,2.965263157894737,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7227.2,69.73333333333333,False,90.0
79,6066.0,1900,90,0.0,0.0,2018,2,0,False,False,False,True,90.0,3.1926315789473683,0.8660254037844386,0.5000000000000001,0.0,1.0,7200.6,70.2,False,90.0
80,8544.0,1900,90,0.0,0.0,2018,2,1,False,False,False,True,90.0,4.496842105263158,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7272.4,70.43333333333334,False,90.0
85,8880.0,1900,90,0.0,0.0,2018,2,2,False,False,False,True,90.0,4.673684210526316,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7321.2,70.6,False,90.0
78,10152.0,1900,90,209.0,119.0,2018,3,3,False,True,False,False,209.0,5.343157894736842,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,7476.8,70.5,False,209.0
80,8802.0,1900,90,0.0,0.0,2018,3,4,False,True,False,False,90.0,4.632631578947368,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,7555.6,70.36666666666666,False,90.0
72,7980.0,1900,90,0.0,0.0,2018,3,5,False,True,False,False,90.0,4.2,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,7541.6,70.43333333333334,False,90.0
74,7752.0,1900,90,0.0,0.0,2018,3,6,False,True,False,False,90.0,4.08,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,7535.4,70.33333333333333,False,90.0
78,9588.0,1900,90,96.0,6.0,2018,3,0,False,True,False,False,96.0,5.0463157894736845,1.0,6.123233995736766e-17,0.0,1.0,7567.8,70.83333333333333,False,96.0
69,8406.0,1900,90,0.0,0.0,2018,3,1,False,True,False,False,90.0,4.42421052631579,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,7591.8,70.76666666666667,False,90.0
76,9462.0,1900,90,69.0,0.0,2018,3,2,False,True,False,False,69.0,4.98,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,7655.6,70.96666666666667,False,69.0
80,7368.0,1900,90,0.0,0.0,2018,3,3,False,True,False,False,90.0,3.877894736842105,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,7654.0,71.33333333333333,False,90.0
87,7782.0,1900,90,0.0,0.0,2018,3,4,False,True,False,False,90.0,4.095789473684211,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,7681.4,71.93333333333334,False,90.0
76,8196.0,1900,90,0.0,0.0,2018,3,5,False,True,False,False,90.0,4.313684210526316,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,7689.2,72.03333333333333,False,90.0
68,7704.0,1900,90,0.0,0.0,2018,3,6,False,True,False,False,90.0,4.054736842105263,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,7669.0,72.1,False,90.0
68,9072.0,1900,90,0.0,0.0,2018,3,0,False,True,False,False,90.0,4.774736842105263,1.0,6.123233995736766e-17,0.0,1.0,7704.4,72.5,False,90.0
68,9480.0,1900,90,64.0,0.0,2018,3,1,False,True,False,False,64.0,4.989473684210527,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,7800.2,72.56666666666666,False,64.0
78,7134.0,1900,90,0.0,0.0,2018,3,2,False,True,False,False,90.0,3.754736842105263,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,7818.8,72.66666666666667,False,90.0
84,9306.0,1900,90,46.0,0.0,2018,3,3,False,True,False,False,46.0,4.8978947368421055,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,7882.0,73.53333333333333,False,46.0
82,7602.0,1900,90,0.0,0.0,2018,3,4,False,True,False,False,90.0,4.001052631578947,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,7900.8,74.13333333333334,False,90.0
72,7932.0,1900,90,0.0,0.0,2018,3,5,False,True,False,False,90.0,4.174736842105263,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,7926.0,74.53333333333333,False,90.0
74,7920.0,1900,90,0.0,0.0,2018,3,6,False,True,False,False,90.0,4.168421052631579,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,7994.4,74.5,False,90.0
76,8646.0,1900,90,0.0,0.0,2018,3,0,False,True,False,False,90.0,4.550526315789473,1.0,6.123233995736766e-17,0.0,1.0,8023.0,74.9,False,90.0
88,6708.0,1900,90,0.0,0.0,2018,3,1,False,True,False,False,90.0,3.5305263157894737,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,8003.8,75.66666666666667,False,90.0
94,8166.0,1900,90,0.0,0.0,2018,3,2,False,True,False,False,90.0,4.297894736842105,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,8006.8,76.56666666666666,False,90.0
88,7116.0,1900,90,0.0,0.0,2018,3,3,False,True,False,False,90.0,3.745263157894737,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,8021.4,77.26666666666667,False,90.0
100,7290.0,1900,90,0.0,0.0,2018,3,4,False,True,False,False,90.0,3.836842105263158,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,7971.6,78.1,False,90.0
